id,url,t,epoch,hashtag_profile,keyword_profile,tag_profile,score
c1765bc641712e9b8cf5267051fdfc54,https://www.washingtonpost.com/posteverything/wp/2016/06/29/no-brexit-was-not-britains-declaration-of-independence-it-was-the-exact-opposite/,2016-06-29T14:45:42+00:00,1467211542.0,{'#brexit': 1.0},"{""'declaration"": 0.2, 'brexit': 0.2, 'britain': 0.2, 'independence': 0.2, 'united_kingdom': 0.2}","{'#brexit': 0.75, ""'declaration"": 0.05, 'brexit': 0.05, 'britain': 0.05, 'independence': 0.05, 'united_kingdom': 0.05}",0.0022683978295829303
9db962dba8e9010ca4ffa96d3d127f63,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2016/07/03/algernon-sidney-a-father-of-the-declaration-of-independence/,2016-07-03T22:00:06+00:00,1467583206.0,{},"{'algernon_sidney': 0.2, 'declaration': 0.2, 'father': 0.2, 'glorious_revolution': 0.2, 'john_adams': 0.2}","{'algernon_sidney': 0.05, 'declaration': 0.05, 'father': 0.05, 'glorious_revolution': 0.05, 'john_adams': 0.05}",0.0022437229228808053
5e7d2b03-81b4-4149-a138-8bd11953281c,https://www.washingtonpost.com/world/europe/after-brexit-the-uk-could-disintegrate/2016/06/24/5e7d2b03-81b4-4149-a138-8bd11953281c_story.html,2016-06-24T08:28:00+00:00,1466756880.0,"{'#brexit': 0.5275590551181103, '#euref': 0.47244094488188976}","{'european_union': 0.2, 'independence': 0.2, 'leader': 0.2, 'london': 0.2, 'referendum': 0.2}","{'#brexit': 0.39566929133858275, '#euref': 0.3543307086614173, 'european_union': 0.05, 'independence': 0.05, 'leader': 0.05, 'london': 0.05, 'referendum': 0.05}",0.0022173763662922973
266a838e9bf24f8f870ebbf3c4f92da4,https://www.washingtonpost.com/news/sports/wp/2015/12/06/virginia-tech-to-face-tulsa-in-independence-bowl/,2015-12-06T22:23:55+00:00,1449440635.0,{},"{'circle': 0.2, 'game': 0.2, 'independence_bowl': 0.2, 'tulsa': 0.2, 'virginia_tech': 0.2}","{'circle': 0.05, 'game': 0.05, 'independence_bowl': 0.05, 'tulsa': 0.05, 'virginia_tech': 0.05}",0.0022103834645138378
af931358-0f04-11e7-aa57-2ca1b05c41b8,https://www.washingtonpost.com/world/europe/scottish-parliament-to-vote-on-calls-for-a-second-independence-referendum/2017/03/22/af931358-0f04-11e7-aa57-2ca1b05c41b8_story.html,2017-03-22T14:52:14+00:00,1490194334.0,"{'#london': 0.5, '#parliament': 0.5}","{'calls': 0.2, 'independence': 0.2, 'london': 0.2, 'referendum': 0.2, 'scottish_parliament': 0.2}","{'#london': 0.375, '#parliament': 0.375, 'calls': 0.05, 'independence': 0.05, 'london': 0.05, 'referendum': 0.05, 'scottish_parliament': 0.05}",0.002206762067384579
5f1ecf2432e62f1f2b0327d5de6ffa97,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2016/07/04/what-the-declaration-of-independence-really-claimed-2/,2016-07-04T09:00:18+00:00,1467622818.0,{},"{'constitution': 0.2, 'declaration': 0.2, 'independence_really_claimed': 0.2, 'liberty_sovereignty': 0.2, 'thesis': 0.2}","{'constitution': 0.05, 'declaration': 0.05, 'independence_really_claimed': 0.05, 'liberty_sovereignty': 0.05, 'thesis': 0.05}",0.002203165809384311
3b09628e-13a6-11e7-ada0-1489b735b3a3,https://www.washingtonpost.com/world/europe/scottish-parliament-passes-motion-in-favor-of-referendum-on-independence/2017/03/28/3b09628e-13a6-11e7-ada0-1489b735b3a3_story.html,2017-03-28T17:08:36+00:00,1490720916.0,"{'#scotref': 0.2922535211267605, '#indyref2': 0.2852112676056338, '#brexit': 0.22535211267605632, '#scotland': 0.19718309859154928}","{'favor': 0.2, 'independence': 0.2, 'motion': 0.2, 'referendum': 0.2, 'scottish_parliament': 0.2}","{'#scotref': 0.21919014084507038, '#indyref2': 0.21390845070422537, '#brexit': 0.16901408450704225, '#scotland': 0.14788732394366197, 'favor': 0.05, 'independence': 0.05, 'motion': 0.05, 'referendum': 0.05, 'scottish_parliament': 0.05}",0.00218268150691911
5bb6efaa-96d9-11e6-bb29-bf2701dbe0a3,https://www.washingtonpost.com/local/was-the-declaration-of-independence-defaced-experts-say-yes/2016/10/21/5bb6efaa-96d9-11e6-bb29-bf2701dbe0a3_story.html,2016-10-21T17:31:15+00:00,1477071075.0,{'#history': 1.0},"{'declaration': 0.2, 'experts': 0.2, 'independence': 0.2, 'yes': 0.2}","{'#history': 0.75, 'declaration': 0.05, 'experts': 0.05, 'independence': 0.05, 'yes': 0.05}",0.0021742054646578463
57cf6e5146fe09246657b9054d179104,https://www.washingtonpost.com/news/monkey-cage/wp/2016/09/30/how-democratic-is-botswana-after-50-years-of-independence/,2016-09-30T15:00:17+00:00,1475247617.0,{},"{'botswana': 0.2, 'independence': 0.2, 'years': 0.2}","{'botswana': 0.05, 'independence': 0.05, 'years': 0.05}",0.002148407676860748
2ede203ce8adeec3c343a17766522a14,https://www.washingtonpost.com/posteverything/wp/2017/04/25/how-the-british-elections-could-speed-up-scottish-independence/,2017-04-25T10:00:06+00:00,1493114406.0,{},"{'country': 0.2, 'edinburgh': 0.2, 'elections': 0.2, 'independence': 0.2, 'scotland': 0.2}","{'country': 0.05, 'edinburgh': 0.05, 'elections': 0.05, 'independence': 0.05, 'scotland': 0.05}",0.0021242197471072265
7e1c631779d8421ca1f1994cc75a3b1b,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2016/07/02/origins-of-the-declaration-of-independence-samuel-rutherfords-lex-rex/,2016-07-02T21:42:23+00:00,1467495743.0,{},"{""'lex"": 0.2, 'declaration': 0.2, 'independence': 0.2, 'origins': 0.2, 'samuel_rutherford': 0.2}","{""'lex"": 0.05, 'declaration': 0.05, 'independence': 0.05, 'origins': 0.05, 'samuel_rutherford': 0.05}",0.0021080957550315754
7e70ec2e-07e7-11e7-93dc-00f9bdd74ed1,https://www.washingtonpost.com/world/europe/scottish-leader-to-seek-second-independence-referendum/2017/03/13/7e70ec2e-07e7-11e7-93dc-00f9bdd74ed1_story.html,2017-03-13T12:48:00+00:00,1489409280.0,"{'#indyref2': 0.3991031390134529, '#rt': 0.3721973094170403, '#scottish': 0.22869955156950672}","{'european_union': 0.2, 'independence': 0.2, 'leader': 0.2, 'nicola_sturgeon': 0.2, 'referendum': 0.2}","{'#indyref2': 0.29932735426008966, '#rt': 0.27914798206278024, '#scottish': 0.17152466367713004, 'european_union': 0.05, 'independence': 0.05, 'leader': 0.05, 'nicola_sturgeon': 0.05, 'referendum': 0.05}",0.0021070112298434366
5c085c58-3a15-11e6-9ccd-d6005beac8b3,https://www.washingtonpost.com/lifestyle/style/independence-day-resurgence-an-assault-on-our-planet--and-moviemaking/2016/06/24/5c085c58-3a15-11e6-9ccd-d6005beac8b3_story.html,2016-06-24T17:12:30+00:00,1466788350.0,{},"{""'independence"": 0.2, 'assault': 0.2, 'day': 0.2, 'planet': 0.2, 'resurgence': 0.2}","{""'independence"": 0.05, 'assault': 0.05, 'day': 0.05, 'planet': 0.05, 'resurgence': 0.05}",0.0021014651564725726
905a298b3c8647b037b6bbdb5a9feaf1,https://www.washingtonpost.com/news/in-theory/wp/2015/10/28/independence-is-overrated-theres-courage-in-depending-on-others-in-life-and-in-death/,2015-10-28T16:03:57+00:00,1446048237.0,{'#life': 1.0},"{'courage': 0.2, 'death': 0.2, 'independence': 0.2, 'life': 0.2, 'others': 0.2}","{'#life': 0.75, 'courage': 0.05, 'death': 0.05, 'independence': 0.05, 'life': 0.05, 'others': 0.05}",0.0020943040473513463
1642212c-ebc2-11e6-b4ff-ac2cf509efe5,https://www.washingtonpost.com/politics/courts_law/trumps-blasts-at-judge-raise-questions-for-gorsuch-on-independence/2017/02/05/1642212c-ebc2-11e6-b4ff-ac2cf509efe5_story.html,2017-02-05T21:11:50+00:00,1486329110.0,"{'#scotus': 0.3944954128440367, '#trump': 0.3623853211009175, '#pjnet': 0.2431192660550459}","{'blasts': 0.2, 'judge_neil_gorsuch': 0.2, 'president_trump': 0.2, 'raise': 0.2, 'supreme_court': 0.2}","{'#scotus': 0.2958715596330275, '#trump': 0.2717889908256881, '#pjnet': 0.18233944954128445, 'blasts': 0.05, 'judge_neil_gorsuch': 0.05, 'president_trump': 0.05, 'raise': 0.05, 'supreme_court': 0.05}",0.0020900476317360864
39b14aee-3ed3-11e6-a66f-aa6c1883b6b1,https://www.washingtonpost.com/local/2016/06/30/39b14aee-3ed3-11e6-a66f-aa6c1883b6b1_story.html,2016-06-30T15:12:41+00:00,1467299561.0,{},"{'closings': 0.5, 'independence_day': 0.5}","{'closings': 0.125, 'independence_day': 0.125}",0.002087556746006536
4715c37a2427d9bb34cb4c5edebf0b41,https://www.washingtonpost.com/news/post-nation/wp/2017/04/24/a-rare-copy-of-the-declaration-of-independence-has-been-found-in-england/,2017-04-24T15:38:37+00:00,1493048317.0,{'#law': 1.0},"{'copy': 0.2, 'declaration': 0.2, 'england': 0.2, 'independence': 0.2, 'parchment': 0.2}","{'#law': 0.75, 'copy': 0.05, 'declaration': 0.05, 'england': 0.05, 'independence': 0.05, 'parchment': 0.05}",0.0020806279524133928
1d6e7dce-2f88-11e7-9dec-764dc781686f,https://www.washingtonpost.com/opinions/thanks-to-this-agency-we-found-an-unknown-copy-of-the-declaration-of-independence/2017/05/03/1d6e7dce-2f88-11e7-9dec-764dc781686f_story.html,2017-05-03T19:29:01+00:00,1493839741.0,{},"{'agency': 0.2, 'copy': 0.2, 'danielle_allen': 0.2, 'harvard_university': 0.2, 'thanks': 0.2}","{'agency': 0.05, 'copy': 0.05, 'danielle_allen': 0.05, 'harvard_university': 0.05, 'thanks': 0.05}",0.002063005491117746
4c67e3de-697e-11e6-91cb-ecb5418830e9,https://www.washingtonpost.com/world/europe/a-bristly-ukraine-celebrates-25-years-of-independence-from-moscow/2016/08/24/4c67e3de-697e-11e6-91cb-ecb5418830e9_story.html,2016-08-24T19:11:08+00:00,1472065868.0,{'#ukraine': 1.0},"{'independence': 0.2, 'kiev': 0.2, 'moscow': 0.2, 'ukraine': 0.2, 'years': 0.2}","{'#ukraine': 0.75, 'independence': 0.05, 'kiev': 0.05, 'moscow': 0.05, 'ukraine': 0.05, 'years': 0.05}",0.0020587030892909148
bc61776c-00d4-11e6-b823-707c79ce3504,https://www.washingtonpost.com/local/dc-politics/the-district-gets-ready-to-declare-independence--from-congress/2016/04/14/bc61776c-00d4-11e6-b823-707c79ce3504_story.html,2016-04-14T16:17:31+00:00,1460650651.0,{},"{'budget': 0.2, 'congress': 0.2, 'district': 0.2, 'independence': 0.2}","{'budget': 0.05, 'congress': 0.05, 'district': 0.05, 'independence': 0.05}",0.0020585378114401447
614a5238-42e5-11e6-bc99-7d269f8719b1,https://www.washingtonpost.com/local/public-safety/five-youths-injured-by-exploding-fireworks-in-district-on-independence-day/2016/07/05/614a5238-42e5-11e6-bc99-7d269f8719b1_story.html,2016-07-05T19:47:44+00:00,1467748064.0,{},"{'district': 0.2, 'fireworks': 0.2, 'independence_day': 0.2, 'monday': 0.2, 'people': 0.2}","{'district': 0.05, 'fireworks': 0.05, 'independence_day': 0.05, 'monday': 0.05, 'people': 0.05}",0.0020559353325038487
a42670aa1b21753648adce2d5e61fcea,https://www.washingtonpost.com/news/monkey-cage/wp/2017/04/26/scotlands-leaders-want-another-independence-referendum-scottish-voters-dont/,2017-04-26T12:00:31+00:00,1493208031.0,"{'#brexit': 0.5223880597014926, '#eu': 0.4776119402985075}","{'independence': 0.2, 'leaders': 0.2, 'referendum': 0.2, 'scotland': 0.2, 'voters': 0.2}","{'#brexit': 0.3917910447761195, '#eu': 0.35820895522388063, 'independence': 0.05, 'leaders': 0.05, 'referendum': 0.05, 'scotland': 0.05, 'voters': 0.05}",0.002055261958111012
1824fd9728148d3567fb1158c4cf3b05,https://www.washingtonpost.com/news/act-four/wp/2016/06/27/independence-day-resurgence-is-terrible-and-yet-still-ahead-of-its-time/,2016-06-27T18:00:53+00:00,1467050453.0,{},"{""'independence"": 0.2, 'challenge': 0.2, 'independence_day': 0.2, 'resurgence': 0.2, 'time': 0.2}","{""'independence"": 0.05, 'challenge': 0.05, 'independence_day': 0.05, 'resurgence': 0.05, 'time': 0.05}",0.002051337120113107
7321abdfee2db2f952c92c9649f3caa7,https://www.washingtonpost.com/news/monkey-cage/wp/2015/12/19/spains-national-election-is-sunday-will-it-hold-back-catalonias-drive-for-independence/,2015-12-19T15:00:17+00:00,1450537217.0,"{'#spain': 0.41, '#20d': 0.335, '#news': 0.255}","{'catalonia': 0.2, 'drive': 0.2, 'election': 0.2, 'spain': 0.2, 'sunday': 0.2}","{'#spain': 0.3075, '#20d': 0.25125000000000003, '#news': 0.19125, 'catalonia': 0.05, 'drive': 0.05, 'election': 0.05, 'spain': 0.05, 'sunday': 0.05}",0.002043063417182754
f585c000-7296-11e6-a914-5d61c1ac8237,https://www.washingtonpost.com/world/hong-kong-election-shows-fight-for-independence-is-far-from-over/2016/09/04/f585c000-7296-11e6-a914-5d61c1ac8237_story.html,2016-09-04T16:19:23+00:00,1473005963.0,"{'#hongkong': 0.38071065989847713, '#barcelonaaloveuntold': 0.31472081218274106, '#china': 0.3045685279187817}","{'election': 0.2, 'fight': 0.2, 'hong_kong': 0.2, 'independence': 0.2, 'shows': 0.2}","{'#hongkong': 0.28553299492385786, '#barcelonaaloveuntold': 0.2360406091370558, '#china': 0.22842639593908626, 'election': 0.05, 'fight': 0.05, 'hong_kong': 0.05, 'independence': 0.05, 'shows': 0.05}",0.002042901205079421
12dc485ab8d594d0d70d08fc9eed8b41,https://www.washingtonpost.com/news/worldviews/wp/2016/07/01/the-worlds-newest-country-is-too-broke-to-celebrate-its-independence-day/,2016-07-01T05:00:18+00:00,1467349218.0,{},"{'country': 0.2, 'day': 0.2, 'independence': 0.2, 'south_sudan': 0.2, 'world': 0.2}","{'country': 0.05, 'day': 0.05, 'independence': 0.05, 'south_sudan': 0.05, 'world': 0.05}",0.0020252411372818674
27fa425b9277637ee6abbc6ff0ffc35a,https://www.washingtonpost.com/news/monkey-cage/wp/2017/02/13/congress-could-limit-the-feds-independence-and-hurt-the-u-s-economy/,2017-02-13T13:00:00+00:00,1486990800.0,"{'#trump': 0.5968992248062015, '#fed': 0.40310077519379844}","{'affairs_committeeon_jan': 0.2, 'federal_reserve_chair_janet_l_yellen': 0.2, 'housing_urban': 0.2, 'rep_patrick_mchenry': 0.2, 'senate_banking': 0.2}","{'#trump': 0.4476744186046511, '#fed': 0.3023255813953488, 'affairs_committeeon_jan': 0.05, 'federal_reserve_chair_janet_l_yellen': 0.05, 'housing_urban': 0.05, 'rep_patrick_mchenry': 0.05, 'senate_banking': 0.05}",0.0020175344613721107
7c5b177ef770b76f1e2538d3532cde60,https://www.washingtonpost.com/news/volokh-conspiracy/wp/2016/07/04/4th-of-july-thoughts-on-the-declaration-of-independence-slavery-and-t-jefferson/,2016-07-04T21:34:02+00:00,1467668042.0,{},"{'declaration': 0.2, 'independence': 0.2, 'jefferson': 0.2, 'july': 0.2, 'thoughts': 0.2}","{'declaration': 0.05, 'independence': 0.05, 'jefferson': 0.05, 'july': 0.05, 'thoughts': 0.05}",0.0020165852378375717
4a6795f2-a49d-11e6-9bd6-184ab22d218e,https://www.washingtonpost.com/world/china-disqualifies-pro-independence-hong-kong-lawmakers/2016/11/06/4a6795f2-a49d-11e6-9bd6-184ab22d218e_story.html,2016-11-07T04:48:47+00:00,1478494127.0,"{'#news': 0.3905579399141631, '#china': 0.3690987124463519, '#hong': 0.240343347639485}","{'beijing_china': 0.2, 'communist_party': 0.2, 'hong_kong': 0.2, 'politics': 0.2, 'steps': 0.2}","{'#news': 0.2929184549356223, '#china': 0.27682403433476394, '#hong': 0.18025751072961377, 'beijing_china': 0.05, 'communist_party': 0.05, 'hong_kong': 0.05, 'politics': 0.05, 'steps': 0.05}",0.002006967511230381
c7425eaeafc66dafee222b59f0a1620e,https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/15/scotlands-independence-vote-will-complicate-brexit-in-some-very-interesting-ways/,2017-03-15T12:00:22+00:00,1489579222.0,{'#indyref2': 1.0},"{'independence': 0.2, 'nicola_sturgeon': 0.2, 'scotland': 0.2, 'scottish_national_party': 0.2, 'vote': 0.2}","{'#indyref2': 0.75, 'independence': 0.05, 'nicola_sturgeon': 0.05, 'scotland': 0.05, 'scottish_national_party': 0.05, 'vote': 0.05}",0.0020053966222431264
f947701e-2bf9-11e6-9b37-42985f6a265c,https://www.washingtonpost.com/world/africa/mohamed-abdelaziz-leader-of-independence-movement-in-the-western-sahara-dies/2016/06/06/f947701e-2bf9-11e6-9b37-42985f6a265c_story.html,2016-06-06T15:30:08+00:00,1465227008.0,{},"{'independence': 0.2, 'leader': 0.2, 'mohamed_abdelaziz': 0.2, 'movement': 0.2, 'polisario_front': 0.2}","{'independence': 0.05, 'leader': 0.05, 'mohamed_abdelaziz': 0.05, 'movement': 0.05, 'polisario_front': 0.05}",0.001983703188988361
c42fdf5c-139d-11e6-8967-7ac733c56f12,https://www.washingtonpost.com/politics/courts_law/chief-justice-says-independence-and-restraint-should-be-high-courts-guiding-lights/2016/05/07/c42fdf5c-139d-11e6-8967-7ac733c56f12_story.html,2016-05-07T19:06:00+00:00,1462647960.0,{},"{'chief_justice_john_g_roberts_jr': 0.2, 'independence': 0.2, 'justice_antonin_scalia': 0.2, 'restraint': 0.2, 'supreme_court': 0.2}","{'chief_justice_john_g_roberts_jr': 0.05, 'independence': 0.05, 'justice_antonin_scalia': 0.05, 'restraint': 0.05, 'supreme_court': 0.05}",0.0019827310064118964
144663a9b1649acb276dc2454a6638bd,https://www.washingtonpost.com/news/worldviews/wp/2017/03/29/as-scotland-relaunches-its-independence-bid-catalonia-has-its-own-plan/,2017-03-29T05:00:42+00:00,1490763642.0,"{'#independence': 0.41269841269841273, '#president': 0.31746031746031744, '#news': 0.2698412698412699}","{'bid': 0.2, 'catalonia': 0.2, 'independence': 0.2, 'plan': 0.2, 'scotland': 0.2}","{'#independence': 0.30952380952380953, '#president': 0.23809523809523808, '#news': 0.2023809523809524, 'bid': 0.05, 'catalonia': 0.05, 'independence': 0.05, 'plan': 0.05, 'scotland': 0.05}",0.0019800463654442613
b9e58e5c4aa7f96fcc666083f0b96c27,https://www.washingtonpost.com/news/energy-environment/wp/2017/01/06/trump-wants-energy-independence-we-may-already-be-on-the-verge-of-having-it/,2017-01-06T18:57:18+00:00,1483729038.0,{},"{'aspect': 0.2, 'donald_trump': 0.2, 'independence': 0.2, 'it': 0.2, 'vision': 0.2}","{'aspect': 0.05, 'donald_trump': 0.05, 'independence': 0.05, 'it': 0.05, 'vision': 0.05}",0.00197957076582504
d302136f8a75f64aa437c8446bc61e76,https://www.washingtonpost.com/posteverything/wp/2017/05/10/i-worked-with-the-fbi-as-a-federal-prosecutor-trump-is-threatening-its-independence/,2017-05-10T16:06:24+00:00,1494432384.0,"{'#trump': 0.29411764705882354, '#fbi': 0.27124183006535946, '#comey': 0.25163398692810457, '#trumprussia': 0.18300653594771243}","{'bureau': 0.2, 'fbi': 0.2, 'independence': 0.2, 'prosecutor': 0.2, 'trump': 0.2}","{'#trump': 0.22058823529411764, '#fbi': 0.2034313725490196, '#comey': 0.18872549019607843, '#trumprussia': 0.13725490196078433, 'bureau': 0.05, 'fbi': 0.05, 'independence': 0.05, 'prosecutor': 0.05, 'trump': 0.05}",0.00197957076582504
2edb8090-4620-11e6-a76d-3550dba926ac,https://www.washingtonpost.com/world/europe/letter-from-cambuslang-in-scotlands-rust-belt-a-new-push-for-independence/2016/07/13/2edb8090-4620-11e6-a76d-3550dba926ac_story.html,2016-07-13T21:05:00+00:00,1468443900.0,{},"{'cambuslang': 0.2, 'letter': 0.2, 'ritz_bar': 0.2, 'rust_belt': 0.2, 'scotland': 0.2}","{'cambuslang': 0.05, 'letter': 0.05, 'ritz_bar': 0.05, 'rust_belt': 0.05, 'scotland': 0.05}",0.0019727229760919817
9da6b3b920ab78fdbee748c5fe2ca28c,https://www.washingtonpost.com/blogs/erik-wemple/wp/2016/05/03/huffington-post-union-organizers-set-to-push-editorial-independence-proposals/,2016-05-03T13:20:38+00:00,1462281638.0,"{'#rt': 0.503448275862069, '#follow': 0.496551724137931}","{'huffington_post': 0.2, 'independence': 0.2, 'organizers': 0.2, 'proposals': 0.2, 'union': 0.2}","{'#rt': 0.37758620689655176, '#follow': 0.37241379310344824, 'huffington_post': 0.05, 'independence': 0.05, 'organizers': 0.05, 'proposals': 0.05, 'union': 0.05}",0.0019720044330202246
adfe6936-a463-11e6-8fc0-7be8f848c492,https://www.washingtonpost.com/eltiempolatino/estilodevida/a-declaration-of-independence-from-donald-trump-a-vote-for-hillary-clinton/2016/11/06/adfe6936-a463-11e6-8fc0-7be8f848c492_story.html,2016-11-06T21:02:53+00:00,1478466173.0,"{'#election2016': 0.29865771812080544, '#electionfinalthoughts': 0.26845637583892623, '#imvotingbecause': 0.23489932885906042, '#imwithher': 0.19798657718120807}","{'declaration': 0.2, 'donald_trump': 0.2, 'hillary_clinton': 0.2, 'independence': 0.2, 'vote': 0.2}","{'#election2016': 0.22399328859060408, '#electionfinalthoughts': 0.20134228187919467, '#imvotingbecause': 0.17617449664429533, '#imwithher': 0.14848993288590606, 'declaration': 0.05, 'donald_trump': 0.05, 'hillary_clinton': 0.05, 'independence': 0.05, 'vote': 0.05}",0.001969035222562618
d71dad30-0e45-11e7-9d5a-a83e627dc120,https://www.washingtonpost.com/powerpost/gorsuch-promises-independence-from-trump--and-steals-democrats-line-of-attack/2017/03/21/d71dad30-0e45-11e7-9d5a-a83e627dc120_story.html,2017-03-21T19:26:00+00:00,1490124360.0,"{'#gorsuchhearing': 0.2689075630252101, '#gorsuch': 0.26330532212885155, '#scotus': 0.257703081232493, '#confirmgorsuch': 0.21008403361344538}","{'independence': 0.2, 'judge_neil_gorsuch': 0.2, 'promises': 0.2, 'supreme_court': 0.2, 'trump': 0.2}","{'#gorsuchhearing': 0.20168067226890757, '#gorsuch': 0.19747899159663868, '#scotus': 0.19327731092436978, '#confirmgorsuch': 0.15756302521008403, 'independence': 0.05, 'judge_neil_gorsuch': 0.05, 'promises': 0.05, 'supreme_court': 0.05, 'trump': 0.05}",0.0019685663675877603
